idx,l,r,length
18988,788548,788650,103
18989,871379,871485,107
18990,912634,912744,111
18991,964851,964964,114
18992,806754,806780,27
18993,539253,539352,100
18994,42590,42591,2
18995,150567,150589,23
18996,815206,815321,116
18997,755351,755433,83
18998,973943,973996,54
18999,153351,153467,117
19000,510537,510641,105
19001,680467,680495,29
19002,151906,151910,5
19003,111577,111696,120
19004,364282,364395,114
19005,574541,574610,70
19006,190220,190239,20
19007,259857,259975,119
19008,416260,416334,75
19009,720961,721052,92
19010,205960,205971,12
19011,204059,204119,61
19012,99286,99406,121
19013,697354,697414,61
19014,482682,482755,74
19015,60663,60712,50
19016,394804,394891,88
19017,928797,928859,63
19018,118989,119081,93
19019,810872,810923,52
19020,947746,947794,49
19021,682823,682941,119
19022,506814,506921,108
19023,41624,41697,74
19024,328081,328123,43
19025,25006,25061,56
19026,631705,631775,71
19027,534903,534917,15
19028,361450,361464,15
19029,659986,660113,128
19030,837912,838017,106
19031,468812,468937,126
19032,728145,728174,30
19033,835112,835236,125
19034,654382,654494,113
19035,990250,990341,92
19036,247554,247667,114
19037,472256,472296,41
19038,246072,246130,59
19039,53613,53651,39
19040,695944,696013,70
19041,863815,863837,23
19042,836863,836974,112
19043,497847,497944,98
19044,742306,742358,53
19045,3120,3196,77
19046,976631,976715,85
19047,620959,620999,41
19048,889011,889032,22
19049,91513,91604,92
19050,314554,314560,7
19051,446169,446277,109
19052,931168,931277,110
19053,674864,674984,121
19054,342051,342177,127
19055,92630,92646,17
19056,609892,609955,64
19057,850189,850310,122
19058,594027,594070,44
19059,303687,303704,18
19060,887408,887458,51
19061,939213,939298,86
19062,641581,641608,28
19063,734239,734331,93
19064,20416,20528,113
19065,356221,356224,4
19066,489764,489845,82
19067,525576,525609,34
19068,430629,430746,118
19069,327689,327751,63
19070,178215,178339,125
19071,519081,519189,109
19072,662534,662660,127
19073,346410,346516,107
19074,806834,806939,106
19075,702983,703083,101
19076,834788,834850,63
19077,229921,229938,18
19078,41593,41684,92
19079,587611,587716,106
19080,970062,970162,101
19081,755509,755528,20
19082,192971,193067,97
19083,159,231,73
19084,931572,931631,60
19085,941676,941685,10
19086,777752,777754,3
19087,930799,930911,113
19088,408872,408927,56
19089,124167,124185,19
19090,135542,135669,128
19091,866274,866388,115
19092,91952,91994,43
19093,277537,277550,14
19094,78406,78505,100
19095,21670,21739,70
19096,340421,340428,8
19097,322707,322711,5
19098,699675,699722,48
19099,568797,568874,78
19100,63788,63804,17
19101,629094,629193,100
19102,35122,35241,120
19103,410627,410737,111
19104,494233,494297,65
19105,748368,748417,50
19106,376218,376317,100
19107,250868,250875,8
19108,405209,405317,109
19109,777772,777862,91
19110,109691,109786,96
19111,392192,392305,114
19112,720094,720128,35
19113,131745,131827,83
19114,643440,643469,30
19115,895094,895154,61
19116,868553,868661,109
19117,11850,11862,13
19118,850153,850234,82
19119,754915,754984,70
19120,937482,937526,45
19121,723569,723596,28
19122,378803,378914,112
19123,379245,379355,111
19124,224035,224061,27
19125,915942,915945,4
19126,751260,751315,56
19127,997422,997431,10
19128,722829,722916,88
19129,569207,569269,63
19130,246303,246410,108
19131,577695,577806,112
19132,95759,95884,126
19133,326616,326695,80
19134,269695,269764,70
19135,87297,87327,31
19136,368159,368183,25
19137,781077,781140,64
19138,438692,438753,62
19139,611310,611358,49
19140,548158,548166,9
19141,228096,228211,116
19142,328814,328879,66
19143,702181,702273,93
19144,216957,217075,119
19145,737794,737819,26
19146,791138,791240,103
19147,870262,870376,115
19148,675856,675893,38
19149,363613,363622,10
19150,8577,8579,3
19151,345213,345290,78
19152,799729,799759,31
19153,551039,551093,55
19154,379458,379572,115
19155,952655,952732,78
19156,188540,188590,51
19157,206188,206195,8
19158,829168,829226,59
19159,144120,144203,84
19160,398871,398913,43
19161,815926,815929,4
19162,905062,905148,87
19163,578916,578960,45
19164,479134,479138,5
19165,729703,729744,42
19166,894016,894026,11
19167,29534,29591,58
19168,454590,454678,89
19169,102015,102051,37
19170,196048,196116,69
19171,332092,332206,115
19172,598877,598928,52
19173,957147,957153,7
19174,272834,272861,28
19175,257459,257544,86
19176,242781,242835,55
19177,784953,784999,47
19178,805567,805683,117
19179,408072,408198,127
19180,556946,556948,3
19181,306572,306687,116
19182,294903,294944,42
19183,812995,813024,30
19184,338072,338128,57
19185,302040,302041,2
19186,605906,605956,51
19187,617271,617302,32
19188,612360,612397,38
19189,920404,920441,38
19190,260354,260467,114
19191,68925,69008,84
19192,720685,720798,114
19193,920122,920191,70
19194,909950,909962,13
19195,99084,99111,28
19196,59342,59369,28
19197,26961,27041,81
19198,652593,652685,93
19199,905303,905352,50
19200,179845,179869,25
19201,891164,891168,5
19202,223783,223847,65
19203,600772,600776,5
19204,384268,384309,42
19205,356870,356880,11
19206,622869,622979,111
19207,609042,609091,50
19208,100683,100759,77
19209,935807,935898,92
19210,144488,144603,116
19211,996825,996826,2
19212,80165,80235,71
19213,897624,897640,17
19214,490970,491050,81
19215,829506,829536,31
19216,371498,371527,30
19217,228337,228374,38
19218,736060,736134,75
19219,472521,472627,107
19220,851448,851496,49
19221,904249,904356,108
19222,468699,468791,93
19223,458068,458105,38
19224,792646,792740,95
19225,775145,775153,9
19226,541701,541725,25
19227,884126,884242,117
19228,416978,417081,104
19229,469806,469838,33
19230,704217,704250,34
19231,992146,992187,42
19232,9740,9816,77
19233,806482,806565,84
19234,795993,796117,125
19235,724782,724827,46
19236,348936,349019,84
19237,581814,581847,34
19238,374955,375000,46
19239,337560,337605,46
19240,889054,889124,71
19241,77192,77202,11
19242,66892,66992,101
19243,42855,42903,49
19244,346740,346845,106
19245,687164,687171,8
19246,16850,16955,106
19247,43975,43983,9
19248,223462,223586,125
19249,609864,609980,117
19250,223156,223217,62
19251,682935,683039,105
19252,308504,308534,31
19253,192830,192909,80
19254,457049,457066,18
19255,494280,494297,18
19256,728361,728481,121
19257,734107,734117,11
19258,36081,36096,16
19259,833118,833154,37
19260,572786,572856,71
19261,912600,912651,52
19262,289960,290080,121
19263,916993,917004,12
19264,501165,501238,74
19265,388026,388083,58
19266,963509,963569,61
19267,538176,538204,29
19268,417684,417758,75
19269,909691,909757,67
19270,659316,659390,75
19271,39152,39185,34
19272,718152,718272,121
19273,881531,881559,29
19274,517473,517491,19
19275,799950,799980,31
19276,455784,455901,118
19277,987573,987639,67
19278,583028,583133,106
19279,343032,343150,119
19280,478336,478341,6
19281,626197,626298,102
19282,115953,115973,21
19283,455103,455185,83
19284,264408,264424,17
19285,969455,969541,87
19286,321695,321769,75
19287,30541,30665,125
19288,528645,528693,49
19289,390391,390446,56
19290,201958,202052,95
19291,461300,461332,33
19292,707769,707873,105
19293,896343,896454,112
19294,48420,48472,53
19295,604086,604127,42
19296,275275,275377,103
19297,892247,892344,98
19298,488516,488567,52
19299,841164,841223,60
19300,37824,37884,61
19301,120002,120078,77
19302,378357,378428,72
19303,311118,311172,55
19304,915747,915872,126
19305,122868,122890,23
19306,966203,966238,36
19307,959643,959756,114
19308,545927,545972,46
19309,282115,282199,85
19310,768304,768383,80
19311,486835,486860,26
19312,998187,998291,105
19313,917369,917401,33
19314,983533,983652,120
19315,770977,770990,14
19316,257270,257354,85
19317,471678,471755,78
19318,189837,189918,82
19319,327241,327284,44
19320,679320,679392,73
19321,47418,47515,98
19322,374134,374162,29
19323,123824,123918,95
19324,173973,174070,98
19325,246921,247000,80
19326,609694,609726,33
19327,856277,856383,107
19328,189913,189995,83
19329,771667,771721,55
19330,109566,109668,103
19331,236552,236571,20
19332,654201,654286,86
19333,810443,810462,20
19334,989274,989322,49
19335,836274,836335,62
19336,802531,802618,88
19337,16314,16327,14
19338,21959,21961,3
19339,382298,382319,22
19340,324444,324504,61
19341,543031,543156,126
19342,645113,645238,126
19343,32158,32196,39
19344,782598,782671,74
19345,822956,822966,11
19346,214100,214224,125
19347,475813,475867,55
19348,465191,465255,65
19349,777833,777851,19
19350,350121,350234,114
19351,526808,526872,65
19352,178106,178207,102
19353,382028,382103,76
19354,435586,435678,93
19355,674256,674305,50
19356,58236,58337,102
19357,772711,772800,90
19358,261066,261083,18
19359,399569,399582,14
19360,825293,825373,81
19361,7601,7632,32
19362,402056,402161,106
19363,165371,165455,85
19364,968097,968134,38
19365,188744,188831,88
19366,281197,281249,53
19367,462788,462912,125
19368,873400,873412,13
19369,276495,276529,35
19370,445436,445458,23
19371,687886,687981,96
19372,186964,187014,51
19373,415095,415219,125
19374,254440,254517,78
19375,710899,710906,8
19376,814631,814655,25
19377,497860,497934,75
19378,82644,82750,107
19379,601978,602012,35
19380,679032,679038,7
19381,74578,74653,76
19382,143618,143710,93
19383,890494,890574,81
19384,805145,805166,22
19385,418663,418763,101
19386,863552,863675,124
19387,648204,648304,101
19388,414957,415067,111
19389,315626,315680,55
19390,872025,872083,59
19391,613514,613549,36
19392,405722,405765,44
19393,919835,919848,14
19394,354087,354133,47
19395,650062,650065,4
19396,403931,404022,92
19397,953234,953283,50
19398,805912,805976,65
19399,802385,802503,119
19400,394313,394360,48
19401,113668,113750,83
19402,618600,618676,77
19403,160843,160958,116
19404,165983,165984,2
19405,835949,835965,17
19406,86601,86710,110
19407,735772,735870,99
19408,729520,729533,14
19409,819643,819749,107
19410,672171,672191,21
19411,550810,550904,95
19412,200233,200321,89
19413,832069,832163,95
19414,441830,441895,66
19415,261343,261360,18
19416,649556,649602,47
19417,494269,494389,121
19418,955398,955523,126
19419,118057,118131,75
19420,630200,630201,2
19421,948293,948342,50
19422,960380,960449,70
19423,184296,184397,102
19424,436875,436994,120
19425,583230,583276,47
19426,439150,439205,56
19427,73686,73758,73
19428,155446,155455,10
19429,798001,798035,35
19430,566537,566542,6
19431,558748,558841,94
19432,859398,859411,14
19433,891763,891806,44
19434,858720,858783,64
19435,103269,103367,99
19436,305579,305692,114
19437,365740,365805,66
19438,90541,90576,36
19439,57863,57944,82
19440,963526,963560,35
19441,713611,713621,11
19442,682675,682695,21
19443,473029,473086,58
19444,290675,290714,40
19445,702249,702265,17
19446,701293,701400,108
19447,220964,220999,36
19448,377665,377753,89
19449,876297,876396,100
19450,772063,772103,41
19451,526927,526972,46
19452,431501,431502,2
19453,978318,978355,38
19454,741528,741529,2
19455,281113,281120,8
19456,803248,803352,105
19457,834056,834098,43
19458,612810,612932,123
19459,414977,414986,10
19460,655295,655411,117
19461,27341,27382,42
19462,322878,322986,109
19463,75301,75318,18
19464,427380,427400,21
19465,983385,983433,49
19466,653964,654012,49
19467,237329,237424,96
19468,813880,813914,35
19469,727549,727571,23
19470,40800,40860,61
19471,19290,19391,102
19472,570447,570469,23
19473,611337,611360,24
19474,148142,148151,10
19475,408498,408538,41
19476,321588,321651,64
19477,767300,767377,78
19478,88333,88451,119
19479,860166,860200,35
19480,928573,928615,43
19481,630680,630713,34
19482,43311,43368,58
19483,91685,91802,118
19484,535214,535279,66
19485,592299,592363,65
19486,445056,445143,88
19487,810111,810173,63
19488,677286,677376,91
19489,352829,352869,41
19490,305938,306026,89
19491,544494,544606,113
19492,71622,71686,65
19493,66879,66958,80
19494,701265,701391,127
19495,916468,916514,47
19496,982473,982559,87
19497,616512,616553,42
19498,139003,139085,83
19499,805974,806070,97
19500,493321,493436,116
19501,787827,787841,15
19502,260909,261029,121
19503,984153,984215,63
19504,362389,362431,43
19505,709076,709160,85
19506,745163,745234,72
19507,429914,430021,108
19508,564436,564510,75
19509,821534,821540,7
19510,147722,147784,63
19511,248214,248299,86
19512,691277,691294,18
19513,889727,889796,70
19514,430525,430532,8
19515,719654,719695,42
19516,947,963,17
19517,99782,99890,109
19518,28880,28990,111
19519,525752,525815,64
19520,866909,866976,68
19521,325212,325274,63
19522,322269,322344,76
19523,755399,755419,21
19524,727599,727695,97
19525,785041,785095,55
19526,727478,727513,36
19527,414092,414163,72
19528,855165,855284,120
19529,828544,828637,94
19530,915225,915332,108
19531,407537,407643,107
19532,212164,212240,77
19533,666395,666435,41
19534,923139,923186,48
19535,72252,72320,69
19536,818414,818420,7
19537,836677,836792,116
19538,442291,442292,2
19539,645882,646009,128
19540,223161,223164,4
19541,586529,586593,65
19542,184027,184148,122
19543,410273,410305,33
19544,683087,683089,3
19545,244266,244303,38
19546,809739,809845,107
19547,950908,951021,114
19548,201467,201507,41
19549,974015,974111,97
19550,860572,860670,99
19551,48767,48808,42
19552,683722,683845,124
19553,526372,526464,93
19554,703026,703138,113
19555,666276,666364,89
19556,923758,923879,122
19557,282034,282142,109
19558,234851,234876,26
19559,213956,213974,19
19560,471799,471880,82
19561,476714,476832,119
19562,44572,44646,75
19563,200713,200723,11
19564,115580,115621,42
19565,70280,70318,39
19566,604246,604329,84
19567,754052,754054,3
19568,254955,255016,62
19569,546291,546384,94
19570,818700,818823,124
19571,922857,922867,11
19572,403877,403881,5
19573,31080,31115,36
19574,578159,578257,99
19575,760643,760763,121
19576,584215,584288,74
19577,584021,584092,72
19578,99216,99225,10
19579,487954,487984,31
19580,871236,871315,80
19581,619255,619328,74
19582,838067,838173,107
19583,674464,674540,77
19584,805506,805533,28
19585,137656,137724,69
19586,992500,992534,35
19587,628601,628603,3
19588,244714,244828,115
19589,782083,782116,34
19590,704216,704331,116
19591,784690,784759,70
19592,500897,500988,92
19593,570184,570298,115
19594,178214,178339,126
19595,321438,321452,15
19596,974781,974877,97
19597,169834,169897,64
19598,381199,381317,119
19599,476983,477025,43
19600,300042,300068,27
19601,402920,402920,1
19602,453169,453267,99
19603,913103,913178,76
19604,463331,463410,80
19605,339185,339233,49
19606,359592,359705,114
19607,345688,345791,104
19608,927533,927608,76
19609,716496,716587,92
19610,766097,766106,10
19611,353421,353460,40
19612,633785,633796,12
19613,485453,485457,5
19614,990278,990293,16
19615,696558,696586,29
19616,564741,564832,92
19617,824104,824209,106
19618,333941,334017,77
19619,361055,361084,30
19620,481809,481846,38
19621,693746,693827,82
19622,680478,680521,44
19623,435222,435333,112
19624,147716,147792,77
19625,305374,305413,40
19626,972989,973017,29
19627,513810,513828,19
19628,742261,742338,78
19629,362994,363073,80
19630,168923,168992,70
19631,21968,22037,70
19632,17590,17695,106
19633,184621,184690,70
19634,348840,348865,26
19635,846915,846975,61
19636,633514,633516,3
19637,266479,266543,65
19638,384471,384530,60
19639,176661,176752,92
19640,361864,361962,99
19641,423292,423294,3
19642,396858,396908,51
19643,475669,475791,123
19644,104807,104846,40
19645,255596,255706,111
19646,590779,590781,3
19647,854091,854118,28
19648,996253,996335,83
19649,929030,929115,86
19650,273624,273727,104
19651,712709,712767,59
19652,406848,406889,42
19653,223879,223979,101
19654,463752,463860,109
19655,179251,179286,36
19656,922327,922350,24
19657,271186,271222,37
19658,936617,936708,92
19659,310112,310234,123
19660,531337,531377,41
19661,463699,463715,17
19662,688032,688046,15
19663,396610,396638,29
19664,199678,199796,119
19665,372911,372933,23
19666,919696,919779,84
19667,350618,350694,77
19668,991891,991942,52
19669,185483,185484,2
19670,55223,55272,50
19671,804956,805012,57
19672,436660,436719,60
19673,609058,609112,55
19674,76147,76221,75
19675,702832,702915,84
19676,590401,590478,78
19677,598855,598903,49
