idx,l,r,length
22261,938683,940535,1853
22262,171099,171360,262
22263,962119,963991,1873
22264,22765,22919,155
22265,115930,116072,143
22266,312226,314153,1928
22267,822389,824074,1686
22268,74837,75309,473
22269,605234,607245,2012
22270,965478,966967,1490
22271,626250,627671,1422
22272,822755,823233,479
22273,168471,168713,243
22274,567004,568548,1545
22275,144452,145922,1471
22276,21398,22719,1322
22277,279838,281059,1222
22278,261993,262172,180
22279,63046,64103,1058
22280,135176,135683,508
22281,580165,581971,1807
22282,696515,696797,283
22283,33730,34340,611
22284,167783,169046,1264
22285,182668,183674,1007
22286,399476,400817,1342
22287,356402,357890,1489
22288,726411,727319,909
22289,909241,909842,602
22290,268829,270792,1964
22291,281284,281322,39
22292,848686,849905,1220
22293,522404,523220,817
22294,851023,852488,1466
22295,364285,366142,1858
22296,553828,554033,206
22297,483606,484298,693
22298,508723,510763,2041
22299,819153,820776,1624
22300,297097,297978,882
22301,744786,746733,1948
22302,936754,938205,1452
22303,331990,332947,958
22304,930528,931864,1337
22305,389860,390194,335
22306,126790,128185,1396
22307,201420,202759,1340
22308,306117,307620,1504
22309,930840,931341,502
22310,268284,269803,1520
22311,111266,111503,238
22312,224035,224952,918
22313,130381,131375,995
22314,569818,570345,528
22315,880824,881521,698
22316,824282,825941,1660
22317,328375,330222,1848
22318,505057,506203,1147
22319,145786,147183,1398
22320,809367,811397,2031
22321,343250,344691,1442
22322,980857,981108,252
22323,930285,930869,585
22324,411321,412260,940
22325,652873,654167,1295
22326,429588,429599,12
22327,381073,382484,1412
22328,753196,753910,715
22329,741168,742684,1517
22330,666697,667015,319
22331,798873,799551,679
22332,912369,912994,626
22333,623862,624067,206
22334,990167,991910,1744
22335,279528,280282,755
22336,415285,415540,256
22337,506361,506519,159
22338,815808,817004,1197
22339,717577,718568,992
22340,841481,842827,1347
22341,274477,276203,1727
22342,388203,388553,351
22343,769250,769328,79
22344,380195,380957,763
22345,604910,605443,534
22346,28707,28848,142
22347,148131,149883,1753
22348,164111,165660,1550
22349,101936,102328,393
22350,51426,52466,1041
22351,584802,586633,1832
22352,311595,311846,252
22353,433157,433494,338
22354,25582,27311,1730
22355,445220,445538,319
22356,820801,821522,722
22357,639715,639911,197
22358,621461,622380,920
22359,763356,765403,2048
22360,684872,686732,1861
22361,990727,991452,726
22362,274396,274488,93
22363,499731,501490,1760
22364,83056,83845,790
22365,443446,444342,897
22366,846956,848024,1069
22367,261612,262370,759
22368,114356,115160,805
22369,885415,886659,1245
22370,8294,10255,1962
22371,973385,973962,578
22372,651503,652801,1299
22373,466480,468486,2007
22374,846197,847119,923
22375,585617,586430,814
22376,404810,406601,1792
22377,641981,643780,1800
22378,172952,173763,812
22379,775844,777458,1615
22380,974564,975316,753
22381,819133,819494,362
22382,704156,704505,350
22383,784606,785749,1144
22384,580957,581421,465
22385,265355,265884,530
22386,171674,172370,697
22387,545218,546183,966
22388,449582,450584,1003
22389,291774,292523,750
22390,32185,34003,1819
22391,280976,282637,1662
22392,158597,159797,1201
22393,121292,123273,1982
22394,303589,304740,1152
22395,543114,543948,835
22396,894159,896051,1893
22397,132935,134928,1994
22398,642965,644724,1760
22399,581178,582727,1550
22400,294784,294886,103
22401,697071,697556,486
22402,76531,77801,1271
22403,719134,720431,1298
22404,833098,833834,737
22405,738557,739219,663
22406,784609,785977,1369
22407,452857,453102,246
22408,34309,35191,883
22409,963228,964780,1553
22410,803195,803901,707
22411,613593,614866,1274
22412,480237,480346,110
22413,701112,702396,1285
22414,159712,160263,552
22415,162133,163044,912
22416,269607,270699,1093
22417,153631,155472,1842
22418,907096,907589,494
22419,711954,712042,89
22420,609834,610634,801
22421,78321,79993,1673
22422,952991,954281,1291
22423,194042,195367,1326
22424,407499,409124,1626
22425,389782,390235,454
22426,415703,417558,1856
22427,457370,458574,1205
22428,67212,68750,1539
22429,284841,285670,830
22430,316807,317578,772
22431,257415,258451,1037
22432,106727,107283,557
22433,949685,950807,1123
22434,986937,986955,19
22435,108144,108148,5
22436,289663,290518,856
22437,826288,827043,756
22438,996357,998090,1734
22439,113539,114909,1371
22440,548854,550211,1358
22441,582939,584666,1728
22442,676600,677319,720
22443,630426,630484,59
22444,722752,723394,643
22445,58311,59557,1247
22446,767011,768068,1058
22447,20258,21257,1000
22448,771732,772247,516
22449,416958,417090,133
22450,622693,622776,84
22451,908998,910515,1518
22452,619541,619642,102
22453,126173,128045,1873
22454,295727,296145,419
22455,519533,520980,1448
22456,824803,825810,1008
22457,875555,876099,545
22458,59295,59943,649
22459,496768,498473,1706
22460,957203,958552,1350
22461,785733,786312,580
22462,515290,516730,1441
22463,77655,77933,279
22464,914594,916544,1951
22465,717476,717635,160
22466,556722,557627,906
22467,836841,837290,450
22468,525061,526085,1025
22469,683293,684862,1570
22470,986210,986371,162
22471,188411,189103,693
22472,154757,155033,277
22473,530330,531503,1174
22474,87321,89079,1759
22475,210359,211818,1460
22476,62030,63962,1933
22477,496697,498100,1404
22478,557357,558101,745
22479,735440,735600,161
22480,929769,930880,1112
22481,884863,886652,1790
22482,476897,478749,1853
22483,991480,991906,427
22484,350098,350614,517
22485,366273,367034,762
22486,396836,396989,154
22487,313638,315019,1382
22488,717968,719703,1736
22489,737303,738949,1647
22490,73613,73861,249
22491,886957,887436,480
22492,864183,864584,402
22493,122633,124259,1627
22494,99522,100516,995
22495,647825,648597,773
22496,208890,209332,443
22497,824483,824660,178
22498,191029,192922,1894
22499,538148,538906,759
22500,754466,756146,1681
22501,968775,970281,1507
22502,351702,353453,1752
22503,516650,517355,706
22504,351481,352548,1068
22505,19975,21391,1417
22506,125783,126357,575
22507,53447,54239,793
22508,462377,464365,1989
22509,661455,661560,106
22510,811370,812554,1185
22511,320007,321205,1199
22512,579707,581073,1367
22513,405990,407531,1542
22514,650755,651539,785
22515,529055,530503,1449
22516,842237,843277,1041
22517,177214,178663,1450
22518,544158,544930,773
22519,496491,498474,1984
22520,666674,667611,938
22521,782459,783765,1307
22522,478197,479522,1326
22523,779004,780894,1891
22524,211936,213197,1262
22525,62163,63209,1047
22526,711588,711598,11
22527,745435,745708,274
22528,859919,861926,2008
22529,901810,902667,858
22530,549804,550281,478
22531,720299,722000,1702
22532,873910,875855,1946
22533,827705,827906,202
22534,714510,716104,1595
22535,360946,362457,1512
22536,993476,994476,1001
22537,376070,376164,95
22538,377293,379036,1744
22539,954163,954857,695
22540,220286,221430,1145
22541,610579,610885,307
22542,11244,13259,2016
22543,647890,647959,70
22544,855118,856943,1826
22545,841437,842024,588
22546,836528,837665,1138
22547,740182,742166,1985
22548,64345,65224,880
22549,943406,943483,78
22550,699280,699644,365
22551,504301,504626,326
22552,884954,885060,107
22553,849049,850754,1706
22554,116828,118200,1373
22555,742213,742537,325
22556,566114,566836,723
22557,52417,54371,1955
22558,693360,694116,757
22559,437005,437294,290
22560,551630,553079,1450
22561,500965,502993,2029
22562,271383,272151,769
22563,876494,876959,466
22564,281136,281895,760
22565,54643,55399,757
22566,230936,232894,1959
22567,902940,903962,1023
22568,204122,205890,1769
22569,85769,86793,1025
22570,345181,347090,1910
22571,875306,875463,158
22572,129709,129996,288
22573,606647,608143,1497
22574,212736,214038,1303
22575,651549,652724,1176
22576,690946,691124,179
22577,373486,374257,772
22578,617621,618914,1294
22579,85154,86083,930
22580,769752,771336,1585
22581,467721,468483,763
22582,374156,375133,978
22583,198397,199062,666
22584,622002,623246,1245
22585,105005,106387,1383
22586,183878,184620,743
22587,454521,455526,1006
22588,869311,871258,1948
22589,797017,798389,1373
22590,347966,348042,77
22591,16569,18250,1682
22592,708859,710403,1545
22593,311250,312459,1210
22594,181230,183216,1987
22595,985785,987504,1720
22596,643772,644405,634
22597,482365,482678,314
22598,732885,733638,754
22599,781453,782075,623
22600,274976,275855,880
22601,41399,42842,1444
22602,224090,225321,1232
22603,774421,774913,493
22604,416313,417650,1338
22605,1970,2087,118
22606,414713,415302,590
22607,115282,115797,516
22608,783095,785067,1973
22609,573129,573986,858
22610,164847,164869,23
22611,983502,984829,1328
22612,777999,778893,895
22613,557307,559199,1893
22614,38305,39908,1604
22615,435386,435468,83
22616,73604,75087,1484
22617,403821,403883,63
22618,187122,188552,1431
22619,510609,512348,1740
22620,370130,371463,1334
22621,168497,170337,1841
22622,329032,330877,1846
22623,641470,641595,126
22624,112923,113183,261
22625,362455,362655,201
22626,62664,63255,592
22627,430769,431445,677
22628,331015,332656,1642
22629,249734,250075,342
22630,768414,769685,1272
22631,198367,199370,1004
22632,530556,532161,1606
22633,909748,910955,1208
22634,949085,950072,988
22635,147107,147535,429
22636,837781,838266,486
22637,390681,391958,1278
22638,366223,366266,44
22639,779703,781488,1786
22640,417788,417928,141
22641,412300,413251,952
22642,161548,161573,26
22643,597901,599066,1166
22644,688822,689723,902
22645,78527,78682,156
22646,664509,665564,1056
22647,300349,300952,604
22648,344301,344456,156
22649,68155,68495,341
22650,98894,100238,1345
22651,652880,654673,1794
22652,316013,316828,816
22653,836533,837772,1240
22654,621629,622159,531
22655,663394,663449,56
22656,266555,267789,1235
22657,293408,294242,835
22658,433552,434637,1086
22659,593345,593688,344
22660,679921,680246,326
22661,227362,228058,697
22662,626679,628305,1627
22663,545314,546795,1482
22664,306966,308334,1369
22665,184312,184983,672
22666,966995,967704,710
22667,5389,5470,82
22668,517867,518084,218
22669,656009,657398,1390
22670,904691,905213,523
22671,925822,927388,1567
22672,140490,140867,378
22673,666022,667906,1885
22674,314042,314514,473
22675,686800,687315,516
22676,999652,999988,337
22677,2955,4307,1353
22678,128791,130728,1938
22679,354937,355486,550
22680,921809,922597,789
22681,627298,628626,1329
22682,817456,817942,487
22683,440,557,118
22684,675546,676886,1341
22685,268731,270684,1954
22686,919619,921665,2047
22687,857404,859384,1981
22688,687486,688620,1135
22689,346625,347440,816
22690,327104,328084,981
22691,707768,709406,1639
22692,979576,980144,569
22693,101,2134,2034
22694,173103,175029,1927
22695,604804,605702,899
22696,521699,522017,319
22697,815886,817357,1472
22698,79118,79252,135
22699,889982,891885,1904
22700,976142,977239,1098
22701,796313,797578,1266
22702,790788,792102,1315
22703,884175,885327,1153
22704,975625,977583,1959
22705,803465,803973,509
22706,901737,903267,1531
22707,818121,818657,537
22708,891703,892470,768
22709,721962,723556,1595
22710,174445,174653,209
22711,988266,988313,48
22712,828281,829349,1069
22713,991545,992307,763
22714,956691,958417,1727
22715,74130,74456,327
22716,120853,121172,320
22717,171801,173445,1645
22718,693741,694075,335
22719,388778,390757,1980
22720,565414,567013,1600
22721,553756,555062,1307
22722,295845,297161,1317
22723,163224,164480,1257
22724,437579,439624,2046
22725,974349,975270,922
22726,898584,900555,1972
22727,628519,629766,1248
22728,219924,221191,1268
22729,613164,614276,1113
22730,937300,939058,1759
22731,576262,577537,1276
22732,492620,493440,821
22733,571886,572043,158
22734,176881,177598,718
22735,61322,61835,514
22736,769647,770069,423
22737,305853,307086,1234
22738,117440,119416,1977
22739,507309,508498,1190
22740,544911,545269,359
22741,963600,963612,13
22742,582856,583571,716
22743,821698,823109,1412
22744,530216,530493,278
22745,817332,818486,1155
22746,622885,623922,1038
22747,987220,988401,1182
22748,751194,752203,1010
22749,618605,618901,297
22750,499165,500284,1120
22751,819783,820371,589
22752,941043,941566,524
22753,130395,131320,926
22754,786326,787177,852
22755,495081,496019,939
22756,244122,244598,477
22757,936285,936501,217
22758,697642,698811,1170
22759,302110,302848,739
22760,372688,372759,72
22761,526799,527290,492
22762,598404,599217,814
22763,350795,352776,1982
22764,149737,149800,64
22765,130533,130730,198
22766,395263,397035,1773
22767,633768,634366,599
22768,266504,267686,1183
22769,933090,933925,836
22770,481719,482195,477
22771,399527,400541,1015
22772,49067,50508,1442
22773,615429,615438,10
22774,795865,796379,515
22775,677791,678427,637
22776,940903,941386,484
22777,203064,204966,1903
22778,268735,269807,1073
22779,311511,313186,1676
22780,966388,966559,172
22781,32822,33089,268
22782,925028,926310,1283
22783,781496,783207,1712
22784,435578,435586,9
22785,914746,915497,752
22786,831402,832404,1003
22787,413439,414187,749
22788,586296,586711,416
22789,376983,378621,1639
22790,409870,409901,32
22791,574910,575141,232
22792,509277,510696,1420
22793,158971,160836,1866
22794,937656,938463,808
22795,534657,535409,753
22796,35798,37179,1382
22797,54868,55748,881
22798,973742,974436,695
22799,452471,454376,1906
22800,239562,241032,1471
22801,276725,278136,1412
22802,946292,947678,1387
22803,320467,322223,1757
22804,818811,820312,1502
22805,472338,474173,1836
22806,989533,990013,481
22807,158255,158396,142
22808,53937,54174,238
22809,385666,386439,774
22810,148759,149397,639
22811,205725,206473,749
22812,312959,313444,486
22813,370605,371685,1081
22814,509762,511702,1941
22815,519774,520707,934
22816,995248,996605,1358
22817,176480,177079,600
22818,520587,522191,1605
22819,746678,748115,1438
22820,759122,760793,1672
22821,635331,636000,670
22822,879546,881010,1465
22823,958631,958992,362
22824,216938,217687,750
22825,493028,493735,708
22826,963822,965247,1426
22827,325349,326697,1349
22828,267496,268571,1076
22829,460189,461879,1691
22830,597646,599136,1491
22831,668075,668321,247
22832,137018,137366,349
22833,747976,748738,763
22834,851373,852825,1453
22835,324501,325318,818
22836,639689,639909,221
22837,680846,680865,20
22838,520613,521502,890
22839,551289,552301,1013
22840,639925,641852,1928
22841,195177,196817,1641
22842,969395,969842,448
22843,269335,269670,336
22844,969057,970336,1280
22845,544998,545969,972
22846,329597,330032,436
22847,639587,640057,471
22848,343209,343268,60
22849,611022,612863,1842
22850,302026,302980,955
22851,263094,263320,227
22852,920678,921225,548
22853,995651,997405,1755
22854,684141,686134,1994
22855,237955,239648,1694
22856,232561,234186,1626
22857,518297,519972,1676
22858,454945,455815,871
22859,921065,922890,1826
22860,391341,392476,1136
22861,94470,94511,42
22862,718308,718431,124
22863,909914,911464,1551
22864,88665,88765,101
22865,816129,816877,749
22866,154294,155776,1483
22867,428202,428998,797
22868,44760,46688,1929
22869,972495,972598,104
22870,107963,109486,1524
22871,524064,525836,1773
22872,693622,694779,1158
22873,689186,689637,452
22874,858096,859229,1134
22875,423812,424889,1078
22876,101462,102387,926
22877,566820,567679,860
22878,490538,492176,1639
22879,285511,287215,1705
22880,381693,381884,192
22881,768706,769097,392
22882,136431,137207,777
22883,376253,376653,401
22884,474568,475745,1178
22885,578860,579663,804
22886,71152,72160,1009
22887,36125,37189,1065
22888,511122,512006,885
22889,458013,458253,241
22890,365393,367362,1970
22891,593111,594908,1798
22892,854843,854843,1
22893,176747,177933,1187
22894,193977,195455,1479
22895,842437,844096,1660
22896,941230,942611,1382
22897,695976,696514,539
22898,651958,653009,1052
22899,356915,357201,287
22900,149603,150534,932
22901,301938,303288,1351
22902,776466,777725,1260
22903,955412,955985,574
