idx,l,r,length
4274,802595,803012,418
4275,432591,436970,4380
4276,321571,323217,1647
4277,478030,480637,2608
4278,56961,82601,25641
4279,863408,888721,25314
4280,31053,33106,2054
4281,163003,170327,7325
4282,246753,248618,1866
4283,242556,252177,9622
4284,587999,610363,22365
4285,416769,425305,8537
4286,792145,816564,24420
4287,438659,465157,26499
4288,549052,572945,23894
4289,543397,563365,19969
4290,794282,795859,1578
4291,163371,166294,2924
4292,556047,568642,12596
4293,724526,744727,20202
4294,548513,561905,13393
4295,970937,992372,21436
4296,590086,622774,32689
4297,995063,999999,4937
4298,23735,56295,32561
4299,496187,510183,13997
4300,574992,583176,8185
4301,602623,625500,22878
4302,245207,264704,19498
4303,999154,999979,826
4304,857741,889508,31768
4305,824855,830675,5821
4306,801699,805409,3711
4307,261546,286443,24898
4308,851879,874131,22253
4309,989264,999999,10736
4310,31706,35586,3881
4311,650082,668205,18124
4312,488032,517004,28973
4313,225856,232993,7138
4314,432411,464271,31861
4315,866019,871079,5061
4316,829931,862254,32324
4317,248998,266182,17185
4318,108783,112922,4140
4319,684629,697052,12424
4320,332911,353597,20687
4321,315985,334921,18937
4322,769557,782462,12906
4323,125842,136381,10540
4324,791393,816544,25152
4325,102142,116394,14253
4326,475667,499484,23818
4327,888625,905291,16667
4328,636484,641790,5307
4329,712195,728757,16563
4330,504635,522623,17989
4331,801159,809168,8010
4332,130412,139804,9393
4333,592504,622224,29721
4334,726028,737045,11018
4335,746124,752886,6763
4336,699390,705741,6352
4337,907464,912238,4775
4338,334144,348468,14325
4339,631610,639797,8188
4340,101648,118637,16990
4341,655,6596,5942
4342,812644,816316,3673
4343,875009,887107,12099
4344,418322,449337,31016
4345,950829,958829,8001
4346,580387,590958,10572
4347,693602,696954,3353
4348,764027,769115,5089
4349,564605,569347,4743
4350,475197,499171,23975
4351,851816,884032,32217
4352,721913,750885,28973
4353,697317,704268,6952
4354,858369,878839,20471
4355,550944,568137,17194
4356,909376,930932,21557
4357,40931,54428,13498
4358,207936,219875,11940
4359,201396,205065,3670
4360,330380,341347,10968
4361,836984,860737,23754
4362,50227,56289,6063
4363,609600,625559,15960
4364,129823,137177,7355
4365,835169,866107,30939
4366,989797,999999,10203
4367,454476,484582,30107
4368,285471,291472,6002
4369,682277,708670,26394
4370,667961,699192,31232
4371,275438,287048,11611
4372,659761,681330,21570
4373,767297,799728,32432
4374,104490,106584,2095
4375,554546,561976,7431
4376,284765,301471,16707
4377,32870,55003,22134
4378,53627,58382,4756
4379,321637,335949,14313
4380,431889,433667,1779
4381,570104,576771,6668
4382,986851,999999,13149
4383,579302,606368,27067
4384,766045,795831,29787
4385,90142,92393,2252
4386,571916,582606,10691
4387,987551,999999,12449
4388,101199,130680,29482
4389,433326,456980,23655
4390,36448,58246,21799
4391,735067,761637,26571
4392,298572,326266,27695
4393,410774,431531,20758
4394,784510,787991,3482
4395,115256,136621,21366
4396,756764,787332,30569
4397,711069,720474,9406
4398,880501,909160,28660
4399,120957,147522,26566
4400,791213,809651,18439
4401,514163,546109,31947
4402,111611,134923,23313
4403,977141,978098,958
4404,787671,817840,30170
4405,330019,353217,23199
4406,276163,304739,28577
4407,894021,913700,19680
4408,111911,122349,10439
4409,611793,632649,20857
4410,302270,307599,5330
4411,757913,777632,19720
4412,915449,938170,22722
4413,871381,875396,4016
4414,907641,927108,19468
4415,792315,795024,2710
4416,69090,77793,8704
4417,728670,732601,3932
4418,451467,465467,14001
4419,761234,786677,25444
4420,573187,597833,24647
4421,282325,288050,5726
4422,136784,154584,17801
4423,279179,294703,15525
4424,103916,116689,12774
4425,428150,452364,24215
4426,351086,352187,1102
4427,759672,779533,19862
4428,990069,999999,9931
4429,567632,579578,11947
4430,169462,174116,4655
4431,503483,520533,17051
4432,518334,545131,26798
4433,502435,503199,765
4434,454216,481715,27500
4435,770586,802574,31989
4436,26752,28197,1446
4437,832759,855417,22659
4438,350884,368185,17302
4439,686889,718446,31558
4440,606978,624286,17309
4441,329699,354435,24737
4442,626049,652126,26078
4443,252717,262606,9890
4444,778481,787682,9202
4445,629603,658589,28987
4446,941196,958581,17386
4447,501606,508338,6733
4448,836246,862193,25948
4449,36160,43824,7665
4450,40289,65096,24808
4451,808491,810623,2133
4452,244344,265273,20930
4453,669774,694078,24305
4454,577339,583777,6439
4455,295077,322548,27472
4456,617344,632960,15617
4457,658629,665090,6462
4458,625378,629983,4606
4459,176806,207506,30701
4460,189228,195298,6071
4461,926765,938445,11681
4462,639200,661641,22442
4463,138173,141299,3127
4464,10413,39263,28851
4465,656472,665967,9496
4466,285148,299500,14353
4467,423769,427525,3757
4468,378566,390680,12115
4469,767104,792568,25465
4470,790316,811510,21195
4471,914352,946403,32052
4472,198098,222349,24252
4473,969968,981167,11200
4474,480396,488576,8181
4475,912219,918534,6316
4476,683338,700041,16704
4477,405528,424786,19259
4478,749412,775480,26069
4479,551481,555829,4349
4480,622577,650790,28214
4481,962882,978516,15635
4482,302815,323952,21138
4483,453544,478782,25239
4484,759234,779870,20637
4485,180886,208414,27529
4486,401261,426115,24855
4487,255615,259966,4352
4488,401428,425007,23580
4489,10575,36059,25485
4490,649044,667438,18395
4491,673627,699447,25821
4492,931855,956433,24579
4493,430461,451692,21232
4494,796833,797154,322
4495,841378,870838,29461
4496,105594,122182,16589
4497,553979,570802,16824
4498,212565,244961,32397
4499,556605,562971,6367
4500,586213,614433,28221
4501,243844,256275,12432
4502,390428,414875,24448
4503,253029,259768,6740
4504,343704,373123,29420
4505,832013,861173,29161
4506,727577,746507,18931
4507,419658,445712,26055
4508,316085,342344,26260
4509,838525,855380,16856
4510,536410,554280,17871
4511,832045,837611,5567
4512,756767,764249,7483
4513,226803,247919,21117
4514,873165,892275,19111
4515,650192,664602,14411
4516,374241,389926,15686
4517,660621,687286,26666
4518,403809,407696,3888
4519,757553,781224,23672
4520,774393,786560,12168
4521,467949,491087,23139
4522,303347,314051,10705
4523,725621,726650,1030
4524,453240,459481,6242
4525,100891,108977,8087
4526,390627,417510,26884
4527,532525,546487,13963
4528,810624,822389,11766
4529,94407,124428,30022
4530,944171,953974,9804
4531,691346,704422,13077
4532,267900,286252,18353
4533,778189,791568,13380
4534,337400,338032,633
4535,23898,31477,7580
4536,328150,328770,621
4537,203769,220145,16377
4538,470454,470964,511
4539,722789,736470,13682
4540,185856,193680,7825
4541,653966,682410,28445
4542,138846,142880,4035
4543,797750,800842,3093
4544,950736,962131,11396
4545,494446,501204,6759
4546,346530,361563,15034
4547,372934,395927,22994
4548,852713,870156,17444
4549,358698,381067,22370
4550,625608,633615,8008
4551,526066,551049,24984
4552,990028,999999,9972
4553,540213,545345,5133
4554,67093,73928,6836
4555,131787,137597,5811
4556,95101,127790,32690
4557,97479,114689,17211
4558,194814,212356,17543
4559,180238,195909,15672
4560,512587,521095,8509
4561,959164,979169,20006
4562,989871,999999,10129
4563,47274,51451,4178
4564,846533,857447,10915
4565,233492,244994,11503
4566,791940,816596,24657
4567,430067,440462,10396
4568,214006,240585,26580
4569,563595,569465,5871
4570,809855,814250,4396
4571,302662,326974,24313
4572,91921,94074,2154
4573,228979,250667,21689
4574,917928,944588,26661
4575,527597,551269,23673
4576,313900,334119,20220
4577,238763,261105,22343
4578,358339,366164,7826
4579,268100,290705,22606
4580,13988,34392,20405
4581,465916,497251,31336
4582,156042,166620,10579
4583,594931,599421,4491
4584,394071,419702,25632
4585,468191,499692,31502
4586,577574,609381,31808
4587,511377,531725,20349
4588,104967,105368,402
4589,506697,528794,22098
4590,337905,368091,30187
4591,635427,658819,23393
4592,122587,145875,23289
4593,820455,839202,18748
4594,220114,248287,28174
4595,603494,603967,474
4596,542519,558946,16428
4597,479592,511667,32076
4598,838185,862714,24530
4599,379460,408821,29362
4600,999738,999999,262
4601,476269,496775,20507
4602,113939,136903,22965
4603,365621,388306,22686
4604,946772,952547,5776
4605,706845,717506,10662
4606,402045,409468,7424
4607,315859,332227,16369
4608,262611,263779,1169
4609,36139,39208,3070
4610,951459,952475,1017
4611,573443,577448,4006
4612,668038,686103,18066
4613,665806,672944,7139
4614,599624,626069,26446
4615,456314,462500,6187
4616,719836,737598,17763
4617,625565,633030,7466
4618,571886,586818,14933
4619,253521,275225,21705
4620,430096,453530,23435
4621,874502,892132,17631
4622,712529,735029,22501
4623,474418,486543,12126
4624,11309,16204,4896
4625,708383,716226,7844
4626,990263,997609,7347
4627,625745,641627,15883
4628,325617,354636,29020
4629,164567,168941,4375
4630,308087,323012,14926
4631,54462,75232,20771
4632,136989,156972,19984
4633,704028,729223,25196
4634,927998,946418,18421
4635,929979,954414,24436
4636,84938,95824,10887
4637,699375,708258,8884
4638,926740,937369,10630
4639,894891,899235,4345
4640,687035,704219,17185
4641,6417,7501,1085
4642,924516,945225,20710
4643,749717,756284,6568
4644,877087,881509,4423
4645,754243,758304,4062
4646,73676,97074,23399
4647,399318,428032,28715
4648,88782,107635,18854
4649,408797,410085,1289
4650,617645,643401,25757
4651,816005,837063,21059
4652,459724,479980,20257
4653,915939,940589,24651
4654,843464,860915,17452
4655,308593,325857,17265
4656,668159,668944,786
4657,190846,213415,22570
4658,70639,79987,9349
4659,671738,686899,15162
4660,993285,999999,6715
4661,210020,216792,6773
4662,443488,463569,20082
4663,191317,210897,19581
4664,844603,862463,17861
4665,256533,271548,15016
4666,557441,565525,8085
4667,694462,699982,5521
4668,599107,601965,2859
4669,832961,858484,25524
4670,989222,999999,10778
4671,536343,563652,27310
4672,40778,44578,3801
4673,502268,512572,10305
4674,144166,155180,11015
4675,264946,289686,24741
4676,319485,326898,7414
4677,359632,380402,20771
4678,562791,591575,28785
4679,205767,231670,25904
4680,815777,834947,19171
4681,86566,100701,14136
4682,145990,171455,25466
4683,526734,536442,9709
4684,167637,181909,14273
4685,637147,659594,22448
4686,383758,397606,13849
4687,99945,118693,18749
4688,794910,811590,16681
4689,569991,597269,27279
4690,767902,771389,3488
4691,447711,477088,29378
4692,935742,960507,24766
4693,997128,999999,2872
4694,109349,110806,1458
4695,349687,354017,4331
4696,482175,514027,31853
4697,345823,362248,16426
4698,650536,662351,11816
4699,860999,869589,8591
4700,140373,143714,3342
4701,821834,852644,30811
4702,788112,788581,470
4703,26393,33116,6724
4704,630714,633592,2879
4705,801275,801683,409
4706,662702,664272,1571
4707,407372,438144,30773
4708,308478,340299,31822
4709,881855,899468,17614
4710,895840,902226,6387
4711,816426,819953,3528
4712,626276,645483,19208
4713,43928,51955,8028
4714,296363,305894,9532
4715,540595,560244,19650
4716,24223,41082,16860
4717,911914,935180,23267
4718,15519,42008,26490
4719,161202,176357,15156
4720,44917,50414,5498
4721,734918,735968,1051
4722,124115,131568,7454
4723,119105,131141,12037
4724,484767,499499,14733
4725,114538,140576,26039
4726,834123,842053,7931
4727,360633,364709,4077
4728,282957,313665,30709
4729,951244,980970,29727
4730,663209,670328,7120
4731,485703,511444,25742
4732,189586,211113,21528
4733,189068,212549,23482
4734,363375,378786,15412
4735,83549,92887,9339
4736,71725,101797,30073
4737,316135,343212,27078
4738,671223,685579,14357
4739,833374,858094,24721
4740,830616,857874,27259
4741,126551,141715,15165
4742,628330,644020,15691
4743,926075,940527,14453
4744,85216,114259,29044
4745,524637,546643,22007
4746,675342,683536,8195
4747,842871,852551,9681
4748,177920,189692,11773
4749,298631,328508,29878
4750,463309,471050,7742
4751,867575,882289,14715
4752,801795,814885,13091
4753,387490,408987,21498
4754,274360,303775,29416
4755,585009,599608,14600
4756,446127,465384,19258
4757,424993,457347,32355
4758,826334,830043,3710
4759,59938,75498,15561
4760,579175,580870,1696
4761,644116,644704,589
4762,146911,161321,14411
4763,567176,589417,22242
4764,515850,534440,18591
4765,924880,933669,8790
4766,310987,332614,21628
4767,977884,999999,22116
4768,761773,790472,28700
4769,430828,456325,25498
4770,860326,887226,26901
4771,801220,811807,10588
4772,261821,265850,4030
4773,341945,349634,7690
4774,961266,978210,16945
4775,380430,391469,11040
4776,125752,130363,4612
4777,134982,157905,22924
4778,665693,680201,14509
4779,942167,964139,21973
4780,500900,518680,17781
4781,873467,900371,26905
4782,986359,990658,4300
4783,240339,261716,21378
4784,581314,613737,32424
4785,94211,117627,23417
4786,518880,543120,24241
4787,251034,270204,19171
4788,322181,340290,18110
4789,689979,702010,12032
4790,966496,988810,22315
4791,325334,326453,1120
4792,54399,79789,25391
4793,366068,379725,13658
4794,630972,663706,32735
4795,908854,921324,12471
4796,950629,951749,1121
4797,53306,71038,17733
4798,208130,213181,5052
4799,269013,283792,14780
4800,65759,71098,5340
4801,934197,963376,29180
4802,434527,461300,26774
4803,412221,412307,87
4804,43920,45269,1350
4805,943595,948849,5255
4806,818237,843145,24909
4807,336304,366955,30652
4808,217310,229893,12584
4809,207313,235263,27951
4810,842512,859200,16689
4811,182231,198159,15929
4812,826531,838127,11597
4813,680379,693669,13291
4814,78208,97335,19128
4815,984190,998882,14693
4816,483050,485934,2885
4817,673134,687178,14045
4818,199634,220515,20882
4819,637551,658283,20733
4820,697915,727544,29630
4821,227452,228377,926
4822,728588,744385,15798
4823,417007,425952,8946
4824,333899,348545,14647
4825,989735,999999,10265
4826,479586,509844,30259
4827,769363,771699,2337
4828,193071,222179,29109
4829,331357,333467,2111
4830,59602,85543,25942
4831,155624,157155,1532
4832,556212,575586,19375
4833,729158,744351,15194
4834,933526,963421,29896
4835,257251,267684,10434
4836,674632,678430,3799
4837,473519,503232,29714
4838,406779,437093,30315
4839,328147,331736,3590
4840,392966,406459,13494
4841,328085,328866,782
4842,446076,452978,6903
4843,23123,30417,7295
4844,240362,251606,11245
4845,478079,481808,3730
4846,813960,825819,11860
4847,87063,106870,19808
4848,403264,435563,32300
4849,719068,721073,2006
4850,818972,851154,32183
4851,703348,713945,10598
4852,758168,764795,6628
4853,294139,319613,25475
4854,854679,869835,15157
4855,337137,347644,10508
4856,598273,607672,9400
4857,145491,151572,6082
4858,309032,324086,15055
4859,473205,473661,457
4860,408824,417884,9061
4861,744359,752906,8548
4862,888896,890424,1529
4863,921826,940778,18953
4864,837069,859868,22800
4865,875466,877610,2145
4866,104422,118842,14421
4867,540973,560939,19967
4868,871267,880919,9653
4869,781750,811896,30147
4870,250950,277140,26191
4871,473387,482236,8850
4872,696514,715978,19465
4873,9087,12913,3827
4874,9884,27647,17764
4875,296993,318086,21094
4876,696318,697236,919
4877,699205,715002,15798
4878,214657,217103,2447
4879,859556,891072,31517
4880,973530,990560,17031
4881,306560,336537,29978
4882,267847,270364,2518
4883,626882,649242,22361
4884,237880,250769,12890
4885,672204,704844,32641
4886,663324,683261,19938
4887,646819,676112,29294
4888,203125,214123,10999
4889,904878,912769,7892
4890,201679,203750,2072
4891,30807,38104,7298
4892,890594,908849,18256
4893,2578,31439,28862
4894,275530,282117,6588
4895,937357,966797,29441
4896,694961,720933,25973
4897,799699,822160,22462
4898,442028,446513,4486
4899,779335,811811,32477
4900,98022,99096,1075
4901,765970,787364,21395
4902,974127,989302,15176
4903,419626,420027,402
4904,686774,716329,29556
4905,644732,654439,9708
4906,281906,306419,24514
4907,401180,429457,28278
4908,333954,347469,13516
4909,729358,743302,13945
4910,79157,94674,15518
4911,76543,99052,22510
4912,290265,302256,11992
4913,284569,309648,25080
4914,577456,605696,28241
4915,121813,145399,23587
4916,612905,618432,5528
4917,437416,445516,8101
4918,713587,738954,25368
4919,277241,281883,4643
4920,999445,999999,555
4921,682651,704140,21490
4922,708896,722373,13478
4923,15833,27552,11720
4924,355332,356924,1593
4925,637267,642105,4839
4926,866100,898389,32290
4927,495198,519237,24040
4928,892766,913024,20259
4929,584485,614292,29808
4930,931047,955667,24621
4931,859532,875172,15641
4932,532689,545456,12768
4933,336098,350508,14411
4934,952262,967477,15216
4935,822072,827127,5056
4936,445099,460011,14913
4937,371551,378265,6715
4938,544498,559361,14864
4939,678280,691643,13364
4940,967571,993063,25493
4941,755550,766489,10940
4942,580365,582703,2339
4943,61340,61967,628
4944,969715,983609,13895
